Bathrooms,Bedrooms,Condition,Date,Floors,Grade,Id,Nearest,View,Waterfront,Yr Built,Yr Renovated,Zipcode,Lat,Long,Price,Sqft Above,Sqft Basement,Sqft Living,Sqft Living15,Sqft Lot,Sqft Lot15
1.75,3,2,11/4/2014,1,7,7977201065,Nearest,0,0,1/1/1950,0,98115,47.6841,-122.293,350000,930,450,1380,1320,4590,4692
1.75,3,2,3/5/2015,1,7,7977201065,Nearest,0,0,1/1/1950,0,98115,47.6841,-122.293,740000,930,450,1380,1320,4590,4692
3.5,4,3,3/11/2015,2,9,7977201240,Nearest,2,0,1/1/2004,0,98115,47.6834,-122.292,1010000,2590,910,3500,2430,4080,5100
1.75,3,3,5/23/2014,1,7,7977201707,Nearest,0,0,1/1/1992,0,98115,47.6854,-122.291,526000,960,720,1680,1680,3420,4080
1.75,3,3,3/23/2015,1,7,7977201709,Nearest,0,0,1/1/1992,0,98115,47.6855,-122.291,475000,960,720,1680,1680,3420,4080
1.75,3,3,5/14/2014,1.5,7,7977201845,Nearest,0,0,1/1/1924,0,98115,47.6847,-122.291,525000,1600,0,1600,1670,6120,4590
1,2,3,4/21/2015,1,7,7977201865,Nearest,0,0,1/1/1947,0,98115,47.6841,-122.291,525000,1060,300,1360,1800,6120,5100
1,3,3,4/14/2015,1,7,7977201910,Nearest,0,0,1/1/1942,0,98115,47.6837,-122.291,553000,900,430,1330,1500,5100,5100
1,3,3,8/11/2014,1,7,7978800621,Farthest,0,0,1/1/1942,0,98003,47.3058,-122.306,229000,1370,0,1370,1768,56628,8702
1.5,3,3,6/25/2014,1,8,7979900006,Mid_Nearest,0,0,1/1/1954,0,98155,47.7481,-122.292,450000,1330,1000,2330,2630,11740,11740
1.5,3,3,6/26/2014,1,7,7979900126,Mid_Nearest,0,0,1/1/1952,0,98155,47.7467,-122.295,450000,1530,0,1530,1800,23660,11407
1,3,3,2/5/2015,1,8,7979900145,Mid_Nearest,0,0,1/1/1950,0,98155,47.746,-122.296,385000,1470,0,1470,1710,11398,11407
1.5,3,3,8/8/2014,1,7,7979900210,Mid_Nearest,0,0,1/1/1954,0,98155,47.7462,-122.294,418900,1470,0,1470,1460,11112,11407
1.5,3,3,6/11/2014,1,7,7979900215,Mid_Nearest,0,0,1/1/1954,0,98155,47.746,-122.294,381000,1460,0,1460,1470,11407,11407
1.75,3,3,3/23/2015,1,8,7979900225,Mid_Nearest,0,0,1/1/1963,0,98155,47.7455,-122.294,360000,1900,0,1900,1710,11407,11407
2.25,3,3,12/3/2014,1,8,7979900430,Mid_Nearest,0,0,1/1/1950,1992,98155,47.744,-122.292,670000,3340,0,3340,2060,13805,12304
1.75,2,3,5/12/2015,1,7,7979900440,Mid_Nearest,1,0,1/1/1951,0,98155,47.7435,-122.292,600000,2080,0,2080,2440,13054,13054
1,3,3,5/1/2015,1.5,7,7979900552,Mid_Nearest,0,0,1/1/1951,0,98155,47.7444,-122.294,361000,1040,0,1040,1880,6720,11407
1,3,4,3/5/2015,1.5,7,7979900680,Mid_Nearest,0,0,1/1/1950,0,98155,47.7435,-122.296,354500,1150,0,1150,1600,11396,8146
1,2,3,3/11/2015,1,7,7979900806,Mid_Nearest,0,0,1/1/1952,0,98155,47.7414,-122.295,294950,1060,0,1060,1530,7868,10728
2,3,3,4/27/2015,1,8,7980900011,Nearest,0,0,1/1/1955,0,98034,47.7114,-122.23,412450,1910,0,1910,2010,13505,8000
2.75,4,3,10/3/2014,1.5,6,7981900110,Nearest,0,0,1/1/1966,0,98144,47.5732,-122.305,350000,1340,960,2300,1260,3175,3175
1.5,3,3,8/12/2014,1,7,7982600030,Farthest,0,0,1/1/1986,0,98001,47.268,-122.245,219000,1200,0,1200,1200,12000,9405
1,3,3,10/5/2014,1,7,7983000200,Farthest,0,0,1/1/1968,0,98003,47.3327,-122.306,169575,1300,0,1300,1360,8284,7848
1,3,3,2/25/2015,1,7,7983000200,Farthest,0,0,1/1/1968,0,98003,47.3327,-122.306,250000,1300,0,1300,1360,8284,7848
1,3,3,6/2/2014,1,7,7983100150,Farthest,0,0,1/1/1969,0,98003,47.3338,-122.306,199950,1010,0,1010,1300,7245,8236
1,3,4,4/24/2015,1,7,7983200060,Farthest,0,0,1/1/1969,0,98003,47.3343,-122.306,230000,1250,0,1250,1280,9774,8850
1,3,4,6/26/2014,1,7,7984400005,Farthest,0,0,1/1/1954,0,98003,47.3256,-122.298,253500,1090,550,1640,1550,12384,11200
1.5,3,3,9/22/2014,1,7,7984400050,Farthest,0,0,1/1/1956,0,98003,47.3253,-122.298,207000,1460,0,1460,1460,11100,11100
1.75,3,3,4/15/2015,1,8,7985000010,Farthest,0,0,1/1/1967,0,98003,47.3334,-122.298,251000,1350,0,1350,1520,10125,9720
1.75,3,3,10/21/2014,1,8,7985000100,Farthest,0,0,1/1/1967,0,98003,47.333,-122.3,222000,1070,170,1240,1650,7560,7560
2.5,3,3,1/6/2015,2,8,7985100190,Farthest,0,0,1/1/1988,0,98003,47.3304,-122.302,248500,1360,0,1360,1540,7293,7353
2.5,4,3,5/15/2014,2,7,7985400089,Mid_Nearest,0,0,1/1/2004,0,98106,47.5345,-122.364,275000,1400,440,1840,1840,1562,1766
1.5,2,3,1/14/2015,2,7,7985400133,Mid_Nearest,0,0,1/1/2004,0,98106,47.534,-122.364,215000,1000,120,1120,1560,1312,1314
1.75,3,5,7/10/2014,1,7,7986400180,Mid_Farthest,0,0,1/1/1924,0,98107,47.6645,-122.357,675000,960,960,1920,1190,4500,4000
3,5,3,10/29/2014,1.5,8,7986400265,Mid_Farthest,2,0,1/1/1926,2003,98107,47.6645,-122.358,770000,1340,1030,2370,1350,6000,4500
2.75,5,4,4/24/2015,2,7,7986400305,Mid_Farthest,0,0,1/1/1939,0,98107,47.6648,-122.358,754300,1680,120,1800,1730,4500,4500
1.5,5,4,7/17/2014,1.5,8,7986400360,Mid_Farthest,2,0,1/1/1926,0,98107,47.6645,-122.36,770000,2160,0,2160,1450,5000,4265
1,2,3,10/10/2014,1,7,7986400945,Mid_Farthest,0,0,1/1/1913,0,98107,47.6641,-122.357,775000,1010,0,1010,1540,3600,3600
1,2,3,4/25/2015,1,6,7986401205,Mid_Farthest,0,0,1/1/1922,0,98107,47.6633,-122.357,530000,760,0,760,1630,3000,3600
2.5,4,3,11/19/2014,2,7,7986401275,Mid_Farthest,2,0,1/1/1907,1993,98107,47.6634,-122.358,595000,1400,700,2100,2060,3125,5040
1.75,2,4,12/16/2014,1,8,7986401305,Mid_Farthest,3,0,1/1/1951,0,98107,47.6634,-122.359,767500,1560,650,2210,2140,9374,5640
2.5,3,3,4/29/2015,2,7,7987400285,Mid_Nearest,0,0,1/1/2008,0,98126,47.573,-122.372,494900,1470,570,2040,1410,2500,2500
0.5,1,3,8/14/2014,1,6,7987400316,Mid_Nearest,0,0,1/1/1910,0,98126,47.5732,-122.372,255000,500,380,880,1410,1642,2992
1,2,3,5/12/2014,1,6,7987400356,Mid_Nearest,0,0,1/1/1910,0,98126,47.5727,-122.372,255000,770,450,1220,1540,2500,3000
3,5,3,4/17/2015,2,8,7987400475,Mid_Nearest,3,0,1/1/1981,0,98126,47.5726,-122.373,745000,2400,0,2400,2250,10126,3946
2.5,4,3,7/3/2014,1,8,7987401010,Mid_Nearest,3,0,1/1/1977,0,98126,47.573,-122.374,633000,1980,380,2360,2480,10000,5000
2.5,3,3,11/13/2014,3,9,7987401095,Mid_Nearest,3,0,1/1/1988,0,98126,47.5734,-122.375,549950,2380,0,2380,2270,2500,5000
1.75,5,3,10/23/2014,1.5,6,7994700030,Farthest,0,0,1/1/1915,0,98065,47.529,-121.837,201000,1660,0,1660,1660,78408,78408
2.25,2,3,4/30/2015,2,8,7996700220,Mid_Nearest,0,0,1/1/1980,0,98133,47.7154,-122.341,375000,1640,0,1640,1640,2240,2240
3,3,4,4/24/2015,2,8,7996720050,Mid_Nearest,0,0,1/1/1982,0,98133,47.7152,-122.342,515000,1640,800,2440,2440,3202,3200
2.5,3,4,1/28/2015,1,8,7997200130,Mid_Farthest,2,0,1/1/1944,0,98117,47.6949,-122.389,649950,1210,1210,2420,2340,7500,7500
1,2,3,5/29/2014,1,5,7999600180,Mid_Farthest,0,0,1/1/1918,0,98168,47.4727,-122.27,83000,900,0,900,2060,8580,6533
2.5,4,3,7/22/2014,2,8,7999950020,Farthest,0,0,1/1/2011,0,98092,47.3296,-122.18,319950,2038,0,2038,2634,7643,6824
2.5,3,3,4/27/2015,2,7,8000200090,Farthest,0,0,1/1/1996,0,98003,47.2583,-122.3,280000,1610,0,1610,1820,10022,10017
2.5,3,3,1/2/2015,1,7,8001100030,Farthest,0,0,1/1/1996,0,98001,47.3327,-122.29,256000,1090,480,1570,1570,5113,5150
2.5,4,3,9/16/2014,1,7,8001210120,Farthest,0,0,1/1/1978,0,98001,47.3427,-122.274,234500,1220,740,1960,2030,7875,7650
2.75,4,3,8/22/2014,1,7,8001210170,Farthest,0,0,1/1/1978,0,98001,47.3424,-122.275,275000,1210,850,2060,1940,7350,7420
2.5,4,3,3/16/2015,2,8,8001400300,Farthest,0,0,1/1/1988,0,98001,47.3208,-122.273,310000,2130,0,2130,2350,9013,8982
2,3,3,9/24/2014,1,8,8001400340,Farthest,0,0,1/1/1988,0,98001,47.3225,-122.273,289000,1850,0,1850,2250,9550,9550
3,5,3,8/20/2014,1,8,8001450060,Farthest,0,0,1/1/1990,0,98001,47.3211,-122.277,370000,1400,1270,2670,1890,9920,10341
1.75,3,3,8/4/2014,1,8,8001450170,Farthest,0,0,1/1/1989,0,98001,47.3207,-122.275,274950,1840,0,1840,1910,16679,15571
2.75,4,3,3/6/2015,2,11,8001470480,Mid_Farthest,0,0,1/1/2002,0,98074,47.6286,-122.064,970000,3980,0,3980,3800,9209,9333
3.75,4,3,11/17/2014,2,10,8001470560,Mid_Farthest,0,0,1/1/2001,0,98074,47.6303,-122.065,925900,3980,0,3980,3980,7828,8910
2.5,3,3,5/1/2015,1,8,8001600130,Farthest,0,0,1/1/1988,0,98001,47.3196,-122.272,289950,1770,0,1770,2200,9450,8582
1.5,3,3,3/10/2015,1,8,8001600150,Farthest,0,0,1/1/1988,0,98001,47.3195,-122.273,300000,1810,0,1810,2260,8232,8491
1,3,5,9/19/2014,1.5,6,8005100025,Farthest,0,0,1/1/1913,0,98022,47.2052,-121.987,195000,1510,0,1510,1210,4350,5500
1,3,4,9/16/2014,1.5,5,8005100360,Farthest,0,0,1/1/1900,0,98022,47.2068,-121.992,169900,910,0,910,1400,5800,6766
1.5,4,5,7/9/2014,1.5,8,8005100540,Farthest,0,0,1/1/1920,0,98022,47.2077,-121.993,215000,1860,0,1860,1680,5040,5800
1,2,4,12/5/2014,1,7,8005100571,Farthest,0,0,1/1/1925,0,98022,47.2079,-121.993,215000,1120,360,1480,1670,5325,5800
2.25,3,3,8/1/2014,2,8,8010100040,Mid_Farthest,0,0,1/1/1908,2006,98116,47.5787,-122.388,672600,1400,120,1520,1420,5750,5650
1.5,3,3,10/30/2014,1,8,8010100135,Mid_Farthest,0,0,1/1/1947,0,98116,47.5778,-122.389,580000,1420,380,1800,1800,6250,5625
3.5,4,3,10/14/2014,2,9,8010100220,Mid_Farthest,0,0,1/1/2014,0,98116,47.579,-122.389,999950,2290,1020,3310,1850,4684,4750
2.5,4,3,1/27/2015,2,8,8011100005,Mid_Nearest,0,0,1/1/2005,0,98056,47.4956,-122.174,398500,2250,0,2250,1520,6064,7840
2.75,4,3,3/6/2015,2,10,8011100047,Mid_Nearest,0,0,1/1/2015,0,98056,47.4954,-122.172,530000,2740,0,2740,1220,7872,6300
1,2,4,5/8/2015,1,7,8011100050,Mid_Nearest,0,0,1/1/1953,0,98056,47.4952,-122.172,350000,1220,0,1220,2740,28703,6720
2.5,3,3,6/10/2014,2,8,8011100095,Mid_Nearest,0,0,1/1/2000,0,98056,47.4947,-122.174,415000,2090,0,2090,2040,6045,6392
2.75,4,3,11/17/2014,2,10,8011100125,Mid_Nearest,0,0,1/1/2014,0,98056,47.4947,-122.171,545000,2650,0,2650,2740,6717,7923
2.5,3,3,7/18/2014,2,8,8016200530,Farthest,0,0,1/1/1992,0,98030,47.3659,-122.17,280000,1580,0,1580,2110,7000,7062
2.5,3,3,6/5/2014,2,7,8016250060,Farthest,0,0,1/1/1994,0,98030,47.3657,-122.173,255000,1610,0,1610,1680,6176,7414
2.5,3,3,7/9/2014,2,7,8016250080,Farthest,0,0,1/1/1994,0,98030,47.3661,-122.173,245000,1610,0,1610,1610,7223,7162
2.5,3,3,5/6/2015,2,7,8016250140,Farthest,0,0,1/1/1994,0,98030,47.3658,-122.172,210000,1610,0,1610,1680,6732,7414
2.5,5,3,11/3/2014,1,8,8016300030,Mid_Farthest,0,0,1/1/1966,0,98008,47.5968,-122.127,555000,1420,670,2090,2490,8712,8712
1.75,3,4,4/2/2015,1,8,8016300240,Mid_Farthest,0,0,1/1/1968,0,98008,47.5982,-122.128,714000,1520,740,2260,2530,11781,10176
2.5,5,3,8/27/2014,1,8,8016300250,Mid_Farthest,0,0,1/1/1967,0,98008,47.5982,-122.128,632000,1520,740,2260,2500,10087,9440
1.75,4,3,11/14/2014,1,8,8018000020,Mid_Farthest,0,0,1/1/1965,0,98177,47.7721,-122.372,525300,1680,840,2520,2340,7770,7770
1,4,3,9/18/2014,1.5,7,8018600640,Mid_Farthest,0,0,1/1/1926,0,98168,47.489,-122.316,275000,1340,0,1340,1620,22500,10800
3,4,3,3/26/2015,1,8,8018600655,Mid_Farthest,0,0,1/1/2012,0,98168,47.4889,-122.317,280000,2460,0,2460,1730,9606,7500
1.75,3,3,6/4/2014,1,7,8018600765,Mid_Farthest,0,0,1/1/1997,0,98168,47.492,-122.317,240500,990,470,1460,1220,10584,12012
1,2,3,10/6/2014,1,6,8018600870,Mid_Farthest,0,0,1/1/1930,2013,98168,47.4935,-122.316,224000,1060,90,1150,1350,15000,15000
1,2,3,6/11/2014,1,6,8018600880,Mid_Farthest,0,0,1/1/1927,0,98168,47.4932,-122.316,110000,800,0,800,1170,15000,15000
1,2,5,12/3/2014,1,6,8018600980,Mid_Farthest,0,0,1/1/1926,0,98168,47.4939,-122.318,187250,710,0,710,1320,14700,14700
1.5,3,4,9/26/2014,1.5,6,8019200030,Mid_Farthest,0,0,1/1/1933,0,98168,47.495,-122.318,300000,1500,0,1500,1270,14750,15100
1,2,4,5/6/2015,1,7,8019200360,Mid_Farthest,0,0,1/1/1958,0,98168,47.4913,-122.318,248500,780,0,780,1090,10064,14750
1.5,4,3,2/9/2015,1.5,7,8019200823,Mid_Farthest,0,0,1/1/1960,0,98168,47.4911,-122.322,259000,1810,0,1810,1520,9000,9780
1,2,3,2/18/2015,1.5,6,8019200845,Mid_Farthest,0,0,1/1/1933,0,98168,47.4956,-122.321,245000,1020,0,1020,1480,15000,14519
1.75,5,3,4/29/2015,1.5,6,8019200925,Mid_Farthest,0,0,1/1/1937,0,98168,47.4935,-122.321,315000,1760,90,1850,1250,14800,14800
2,3,4,1/15/2015,1,6,8019201061,Mid_Farthest,0,0,1/1/1961,0,98168,47.4942,-122.322,235000,1090,0,1090,1100,8400,10850
1.75,3,3,10/10/2014,1,8,8019700010,Mid_Farthest,0,0,1/1/1976,0,98177,47.7721,-122.367,489950,1800,680,2480,2480,10804,10400
1.5,3,3,6/4/2014,1,7,8021700030,Mid_Nearest,0,0,1/1/1959,0,98103,47.694,-122.332,371000,1420,0,1420,1540,4500,6375
3,3,3,7/22/2014,2,9,8021700495,Mid_Nearest,0,0,1/1/2009,0,98103,47.6929,-122.333,503045,1560,0,1560,1610,2250,4500
1.5,3,5,5/14/2014,2,7,8021700715,Mid_Nearest,0,0,1/1/1926,0,98103,47.6923,-122.332,702500,1930,430,2360,1320,6750,4500
2,3,3,9/4/2014,2,7,8021700725,Mid_Nearest,0,0,1/1/1988,0,98103,47.6923,-122.332,422500,1300,0,1300,1300,2250,4500
2,3,5,8/26/2014,1,7,8021701115,Mid_Nearest,0,0,1/1/1915,0,98103,47.6913,-122.333,549000,1150,410,1560,1560,5130,4500
1.5,3,3,11/19/2014,1,7,8022900005,Mid_Nearest,0,0,1/1/1956,0,98155,47.7384,-122.324,315000,1250,450,1700,1340,8067,7869
1,2,2,10/28/2014,1,7,8024200010,Nearest,0,0,1/1/1925,0,98115,47.7009,-122.317,312000,1260,200,1460,1580,6000,6380
1,2,3,3/4/2015,1,6,8024200350,Nearest,0,0,1/1/1927,0,98115,47.6997,-122.316,410000,670,130,800,1210,4342,4343
1,3,3,2/5/2015,1,7,8024200625,Nearest,0,0,1/1/1941,0,98115,47.6988,-122.316,414500,840,210,1050,1180,6002,6003
1.5,3,3,2/23/2015,3,8,8024200674,Nearest,0,0,1/1/2007,0,98115,47.6988,-122.317,461000,1270,0,1270,1270,1416,1413
1.5,3,3,4/29/2015,3,8,8024200677,Nearest,0,0,1/1/2007,0,98115,47.6987,-122.317,415000,1270,0,1270,1270,1483,1413
1.5,3,3,7/3/2014,3,8,8024200681,Nearest,0,0,1/1/2007,0,98115,47.6989,-122.317,425000,1400,0,1400,1270,1022,1205
1.5,3,3,7/9/2014,3,8,8024200683,Nearest,0,0,1/1/2007,0,98115,47.6989,-122.317,440000,1270,0,1270,1270,1413,1413
1.5,3,3,11/25/2014,3,8,8024200684,Nearest,0,0,1/1/2007,0,98115,47.6989,-122.317,419500,1400,0,1400,1270,1091,1413
1.5,3,3,5/20/2014,3,8,8024200685,Nearest,0,0,1/1/2007,0,98115,47.699,-122.317,440000,1270,0,1270,1270,1443,1413
1.75,3,3,2/13/2015,1,7,8024200820,Nearest,0,0,1/1/1941,0,98115,47.6978,-122.316,575700,1480,250,1730,1730,6130,6131
1.5,3,3,7/28/2014,1,7,8024200855,Nearest,0,0,1/1/1954,0,98115,47.6978,-122.316,499100,1620,0,1620,1380,5108,6130
1,2,3,8/6/2014,1,7,8024201055,Nearest,0,0,1/1/1938,0,98115,47.6978,-122.314,404500,800,0,800,1560,5080,5110
2.25,3,5,9/11/2014,1.5,7,8024201210,Nearest,0,0,1/1/1934,0,98115,47.6988,-122.313,550000,1360,0,1360,1900,5111,5111
1,2,4,7/22/2014,1,7,8024201270,Nearest,0,0,1/1/1939,0,98115,47.7002,-122.314,365000,780,200,980,1430,5110,5110
1,2,3,12/8/2014,1,6,8024201370,Nearest,0,0,1/1/1931,0,98115,47.6997,-122.314,400000,880,0,880,1370,5111,5111
1.75,2,4,7/16/2014,1,7,8024201503,Nearest,0,0,1/1/1923,0,98115,47.7005,-122.313,475000,1510,200,1710,1280,8645,5366
1.75,3,4,3/17/2015,1,7,8024201525,Nearest,0,0,1/1/1959,0,98115,47.7005,-122.314,427000,1300,0,1300,1370,5111,5111
1.75,3,3,11/17/2014,1,7,8024201714,Nearest,2,0,1/1/1952,0,98115,47.7007,-122.312,489000,1200,890,2090,1480,7667,7666
1,2,3,11/17/2014,1,7,8024201795,Nearest,2,0,1/1/1939,0,98115,47.7001,-122.311,397000,1000,0,1000,1570,7664,6350
1.5,4,3,10/29/2014,1.5,7,8024201870,Nearest,0,0,1/1/1918,0,98115,47.6996,-122.31,590000,1330,900,2230,1630,5109,5109
2.25,3,3,8/20/2014,1,7,8024202170,Nearest,0,0,1/1/1929,0,98115,47.6979,-122.31,510000,1210,1130,2340,1970,6183,6183
1,2,3,7/21/2014,1,7,8024202350,Nearest,0,0,1/1/1960,0,98115,47.6992,-122.309,435000,1090,560,1650,1300,5106,6947
2.5,5,4,10/2/2014,1,7,8024202380,Nearest,0,0,1/1/1929,0,98115,47.699,-122.307,418000,1080,900,1980,1310,10205,5413
2,2,3,5/9/2014,1,7,8024202520,Nearest,0,0,1/1/1940,0,98115,47.7001,-122.309,445000,860,290,1150,1680,6634,6892
1.75,4,3,5/8/2015,1,7,8025700460,Mid_Farthest,0,0,1/1/1976,0,98031,47.4002,-122.189,279000,1090,750,1840,1840,7275,7275
1,3,4,5/19/2014,1,7,8025700590,Mid_Farthest,0,0,1/1/1970,0,98031,47.4006,-122.188,215000,970,0,970,1750,7275,7200
1.75,4,5,7/15/2014,1,7,8026200080,Mid_Nearest,0,0,1/1/1969,0,98056,47.5147,-122.193,372000,1010,880,1890,1930,10550,7291
2.75,4,4,2/18/2015,1,8,8026700105,Mid_Nearest,1,0,1/1/1959,0,98155,47.7425,-122.289,700000,1860,1010,2870,2430,8625,8479
2,3,3,11/13/2014,1.5,7,8029200135,Farthest,0,0,1/1/1916,2013,98022,47.2086,-121.996,247000,1270,0,1270,1160,7198,7198
1,3,5,11/7/2014,1,6,8029200190,Farthest,0,0,1/1/1916,1983,98022,47.2094,-121.996,227000,1280,0,1280,1260,7198,7198
2.5,3,3,2/26/2015,2,9,8029500100,Farthest,0,0,1/1/1990,0,98023,47.3072,-122.391,317000,2100,0,2100,2330,7587,8119
2.5,3,3,6/11/2014,2,9,8029500180,Farthest,0,0,1/1/1989,0,98023,47.3079,-122.393,330000,2210,0,2210,2440,7557,8641
2.5,3,3,12/2/2014,2,9,8029500360,Farthest,0,0,1/1/1990,0,98023,47.3067,-122.394,330000,2370,0,2370,2530,9102,9883
2,3,3,7/31/2014,1,8,8029500380,Farthest,0,0,1/1/1989,0,98023,47.3066,-122.394,305000,1830,0,1830,2490,10873,8976
2.5,3,3,5/29/2014,2,8,8029500450,Farthest,0,0,1/1/1989,0,98023,47.3058,-122.394,300000,2080,0,2080,2660,9827,9861
2.5,3,3,10/30/2014,2,9,8029510010,Farthest,0,0,1/1/1990,0,98023,47.3073,-122.395,299250,2530,0,2530,2530,8669,9469
2.5,3,3,2/12/2015,2,9,8029510030,Farthest,0,0,1/1/1990,0,98023,47.3076,-122.395,363000,2740,0,2740,2570,11872,10377
3.5,4,3,10/10/2014,2,10,8029520240,Farthest,0,0,1/1/1994,0,98023,47.3076,-122.396,475000,2660,1000,3660,2780,14401,10653
2.5,3,3,3/18/2015,2,10,8029520250,Farthest,0,0,1/1/1994,0,98023,47.3076,-122.397,450000,2730,1070,3800,2980,13071,11110
2.5,4,3,7/1/2014,2,7,8029550020,Mid_Nearest,0,0,1/1/2001,0,98056,47.5125,-122.192,431000,2300,0,2300,1770,6087,5907
2.5,4,4,5/16/2014,2,7,8029550160,Mid_Nearest,0,0,1/1/2001,0,98056,47.5115,-122.194,433000,2280,0,2280,2280,7568,5312
2.5,4,3,3/25/2015,2,7,8029550180,Mid_Nearest,0,0,1/1/2001,0,98056,47.5118,-122.194,450000,1840,400,2240,2260,4616,5200
2,3,3,2/13/2015,1,8,8029600400,Farthest,0,0,1/1/2003,0,98003,47.265,-122.302,383150,2210,0,2210,2570,6387,6497
2.5,3,3,5/19/2014,2,7,8029650040,Mid_Nearest,0,0,1/1/1999,0,98072,47.7623,-122.161,373000,1670,0,1670,1510,3565,3770
2.75,5,3,5/7/2015,1,7,8029740060,Mid_Nearest,0,0,1/1/2002,0,98056,47.4911,-122.17,345000,1240,700,1940,1950,4182,4182
2.5,4,3,10/15/2014,2,10,8029770190,Mid_Farthest,0,0,1/1/2006,0,98059,47.5066,-122.146,745000,3190,210,3400,3400,4840,5710
2.5,4,3,4/20/2015,2,9,8029770410,Mid_Farthest,0,0,1/1/2006,0,98059,47.5075,-122.148,650000,3160,0,3160,3160,8530,6460
2.5,4,3,6/5/2014,2,9,8029770470,Mid_Farthest,0,0,1/1/2007,0,98059,47.5071,-122.148,550000,2700,0,2700,3160,5150,7620
2.5,4,3,11/14/2014,2,9,8029900110,Mid_Farthest,0,0,1/1/2001,0,98031,47.3959,-122.211,430000,3000,0,3000,3000,9460,8450
2.5,4,3,5/28/2014,2,8,8030500010,Mid_Nearest,0,0,1/1/2003,0,98011,47.7731,-122.167,490000,2360,0,2360,2360,4367,4868
1.75,4,4,7/26/2014,1,8,8031700186,Nearest,0,0,1/1/1937,0,98115,47.6838,-122.323,710000,1450,1250,2700,1760,7625,3300
2.5,3,3,7/16/2014,2,8,8032700010,Mid_Nearest,0,0,1/1/1996,0,98103,47.6532,-122.34,665000,1730,0,1730,1730,3000,1774
2.25,3,3,11/18/2014,3,8,8032700070,Mid_Nearest,0,0,1/1/2008,0,98103,47.6537,-122.34,770000,1870,0,1870,1690,1900,1694
1.5,3,3,4/15/2015,3,8,8032700072,Mid_Nearest,0,0,1/1/2008,0,98103,47.6536,-122.341,580000,1320,0,1320,1560,1250,1694
3.5,3,3,10/15/2014,2,8,8032700075,Mid_Nearest,0,0,1/1/2006,0,98103,47.6536,-122.34,622000,1370,320,1690,1690,1765,1694
2.5,3,3,4/9/2015,3,8,8032700110,Mid_Nearest,0,0,1/1/2007,0,98103,47.6533,-122.341,650000,1480,0,1480,1480,2159,1554
3,5,3,10/28/2014,2,8,8032700140,Mid_Nearest,0,0,1/1/1960,1992,98103,47.654,-122.342,830000,2140,780,2920,1620,2808,1544
1,4,3,10/27/2014,1.5,7,8032700175,Mid_Nearest,0,0,1/1/1906,0,98103,47.6526,-122.342,420000,1510,0,1510,1560,1501,1602
2.75,4,3,7/15/2014,2,8,8035350010,Farthest,0,0,1/1/2004,0,98019,47.7439,-121.977,510000,3020,160,3180,3020,13348,10029
2.5,3,3,6/16/2014,2,8,8035350090,Farthest,0,0,1/1/2003,0,98019,47.7447,-121.976,435000,2300,0,2300,3020,9521,10042
2.5,3,3,2/24/2015,2,8,8035350120,Farthest,0,0,1/1/2003,0,98019,47.744,-121.976,515000,3020,0,3020,2980,12184,10029
3.5,5,3,10/9/2014,2,8,8035350260,Farthest,0,0,1/1/2003,0,98019,47.7454,-121.977,455000,2310,770,3080,2980,7759,8223
2.5,3,3,7/18/2014,2,8,8035350320,Farthest,0,0,1/1/2003,0,98019,47.7443,-121.977,488000,3160,0,3160,3050,13603,9232
2.5,4,3,4/13/2015,2,8,8035600290,Mid_Farthest,0,0,1/1/1990,0,98031,47.4124,-122.204,372000,2500,0,2500,2360,8215,7801
2.75,3,4,7/16/2014,1,8,8035600590,Mid_Farthest,0,0,1/1/1989,0,98031,47.4141,-122.204,335000,1540,1310,2850,2240,8039,7727
2.5,4,3,7/16/2014,2,8,8035650500,Mid_Farthest,0,0,1/1/1994,0,98031,47.4111,-122.2,325000,2160,0,2160,2020,6825,7035
1.75,3,3,5/9/2014,1,7,8039900086,Farthest,0,0,1/1/1962,0,98045,47.4887,-121.784,251000,1220,0,1220,1700,7250,15251
1.5,3,4,7/30/2014,1,7,8039900130,Farthest,0,0,1/1/1972,0,98045,47.4866,-121.786,458000,1570,0,1570,1740,12196,12196
2,3,4,8/5/2014,1,8,8039900180,Farthest,0,0,1/1/1967,0,98045,47.4861,-121.786,450000,1680,0,1680,1760,11250,12160
2.25,3,3,7/8/2014,1,7,8039900360,Farthest,0,0,1/1/1961,0,98045,47.4885,-121.783,383000,2090,0,2090,1690,15000,14400
2,3,3,8/12/2014,1,8,8039900400,Farthest,0,0,1/1/1968,0,98045,47.4873,-121.783,375000,1670,0,1670,2130,13775,14500
1.75,3,4,8/18/2014,1,6,8041100010,Mid_Farthest,0,0,1/1/1967,0,98027,47.4616,-121.98,377000,1820,0,1820,2570,34800,52707
4,4,3,4/17/2015,2.5,10,8043700105,Mid_Farthest,4,1,1/1/2007,0,98008,47.5724,-122.104,2300000,3940,420,4360,2670,8175,8525
3.25,4,3,6/8/2014,2,11,8043700300,Mid_Farthest,4,1,1/1/2001,0,98008,47.572,-122.102,2700000,3150,1270,4420,2760,7850,8525
2.5,4,3,8/7/2014,2,8,8044050040,Mid_Nearest,0,0,1/1/1996,0,98056,47.509,-122.166,419950,2260,0,2260,2260,5164,5866
1.5,2,4,2/26/2015,2,7,8044200200,Mid_Nearest,0,0,1/1/1983,0,98052,47.6747,-122.151,401000,1260,0,1260,1260,2625,2625
